0.59125,-0.21095,0.057708,0.07752,-0.99699,0.0027459,-0.99699,-0.077526,-0.0021664,0.0023727,-0.0025697,-0.99999
0.59102,-0.20796,0.0577,0.07752,-0.99699,0.0027459,-0.99699,-0.077526,-0.0021664,0.0023727,-0.0025697,-0.99999
0.59079,-0.20497,0.057692,0.07752,-0.99699,0.0027459,-0.99699,-0.077526,-0.0021664,0.0023727,-0.0025697,-0.99999
0.59056,-0.20198,0.057684,0.07752,-0.99699,0.0027459,-0.99699,-0.077526,-0.0021664,0.0023727,-0.0025697,-0.99999
0.59032,-0.19899,0.057675,0.07752,-0.99699,0.0027459,-0.99699,-0.077526,-0.0021664,0.0023727,-0.0025697,-0.99999
0.59009,-0.196,0.057667,0.07752,-0.99699,0.0027459,-0.99699,-0.077526,-0.0021664,0.0023727,-0.0025697,-0.99999
0.58986,-0.19301,0.057659,0.07752,-0.99699,0.0027459,-0.99699,-0.077526,-0.0021664,0.0023727,-0.0025697,-0.99999
0.58963,-0.19002,0.057651,0.07752,-0.99699,0.0027459,-0.99699,-0.077526,-0.0021664,0.0023727,-0.0025697,-0.99999
0.58939,-0.18703,0.057642,0.07752,-0.99699,0.0027459,-0.99699,-0.077526,-0.0021664,0.0023727,-0.0025697,-0.99999
0.58916,-0.18403,0.057634,0.07752,-0.99699,0.0027459,-0.99699,-0.077526,-0.0021664,0.0023727,-0.0025697,-0.99999
0.58893,-0.18104,0.057626,0.07752,-0.99699,0.0027459,-0.99699,-0.077526,-0.0021664,0.0023727,-0.0025697,-0.99999
0.5887,-0.17805,0.057618,0.07752,-0.99699,0.0027459,-0.99699,-0.077526,-0.0021664,0.0023727,-0.0025697,-0.99999
0.58846,-0.17506,0.05761,0.07752,-0.99699,0.0027459,-0.99699,-0.077526,-0.0021664,0.0023727,-0.0025697,-0.99999
0.58823,-0.17207,0.057601,0.07752,-0.99699,0.0027459,-0.99699,-0.077526,-0.0021664,0.0023727,-0.0025697,-0.99999
0.588,-0.16908,0.057593,0.07752,-0.99699,0.0027459,-0.99699,-0.077526,-0.0021664,0.0023727,-0.0025697,-0.99999
0.58777,-0.16609,0.057585,0.07752,-0.99699,0.0027459,-0.99699,-0.077526,-0.0021664,0.0023727,-0.0025697,-0.99999
0.58753,-0.1631,0.057577,0.077358,-0.997,0.0027456,-0.997,-0.077364,-0.0021668,0.0023727,-0.0025697,-0.99999
0.5873,-0.16011,0.057794,0.077595,-0.9957,-0.050519,-0.99693,-0.078028,0.0066405,-0.010554,0.049849,-0.9987
0.58707,-0.15712,0.058024,0.076738,-0.99167,-0.10344,-0.99682,-0.078546,0.013512,-0.021524,0.10207,-0.99454
0.58684,-0.15412,0.058254,0.078132,-0.99156,-0.10346,-0.99671,-0.079933,0.013368,-0.021524,0.10207,-0.99454
0.5866,-0.15113,0.058799,0.076522,-0.97513,-0.20802,-0.99613,-0.083808,0.026426,-0.043202,0.20519,-0.97777
0.58637,-0.14814,0.059518,0.076538,-0.97513,-0.20802,-0.99613,-0.083824,0.026423,-0.043202,0.20519,-0.97777
0.58614,-0.14515,0.060239,0.076564,-0.96245,-0.26043,-0.99539,-0.088918,0.035975,-0.05778,0.25647,-0.96482
0.58591,-0.14216,0.061197,0.073525,-0.92974,-0.36081,-0.99434,-0.096165,0.045175,-0.076698,0.35544,-0.93155
0.58567,-0.13917,0.062445,0.073525,-0.92974,-0.36081,-0.99434,-0.096165,0.045175,-0.076698,0.35544,-0.93155
0.58544,-0.13618,0.063693,0.076986,-0.9294,-0.36096,-0.99408,-0.099401,0.043918,-0.076698,0.35544,-0.93155
0.58521,-0.13319,0.065199,0.068621,-0.86055,-0.50473,-0.99176,-0.11372,0.059049,-0.10821,0.49651,-0.86126
0.58498,-0.1302,0.067053,0.068621,-0.86055,-0.50473,-0.99176,-0.11372,0.059049,-0.10821,0.49651,-0.86126
0.58474,-0.12721,0.068907,0.075968,-0.85968,-0.50515,-0.99122,-0.12009,0.055307,-0.10821,0.49651,-0.86126
0.58451,-0.12421,0.071233,0.06192,-0.76911,-0.63611,-0.98864,-0.1347,0.066626,-0.13693,0.62476,-0.76872
0.58428,-0.12122,0.073829,0.064505,-0.76875,-0.63628,-0.98848,-0.13671,0.064963,-0.13693,0.62476,-0.76872
0.58405,-0.11823,0.076585,0.053673,-0.65753,-0.75151,-0.98531,-0.15705,0.067038,-0.1621,0.73687,-0.65631
0.58381,-0.11524,0.080174,0.047504,-0.62104,-0.78234,-0.98737,-0.14769,0.057287,-0.15112,0.76974,-0.62021
0.58358,-0.11225,0.083876,0.044509,-0.53408,-0.84426,-0.9857,-0.16096,0.049855,-0.16252,0.82997,-0.53361
0.58335,-0.10926,0.088935,0.037259,-0.48614,-0.87308,-0.98341,-0.17304,0.054385,-0.17752,0.85658,-0.48453
0.58312,-0.10627,0.094246,0.027692,-0.4529,-0.89113,-0.98073,-0.18477,0.06343,-0.19338,0.87221,-0.44929
0.58288,-0.10328,0.099363,0.038423,-0.53928,-0.84125,-0.97919,-0.18821,0.075932,-0.19928,0.82082,-0.53529
0.58265,-0.10029,0.10378,0.049379,-0.61267,-0.78879,-0.97874,-0.18709,0.084047,-0.19907,0.76787,-0.60889
0.58242,-0.097296,0.10773,0.048736,-0.65974,-0.74991,-0.97464,-0.19559,0.10873,-0.21841,0.7256,-0.65254
0.58218,-0.094305,0.11102,0.050397,-0.68313,-0.72855,-0.97873,-0.17904,0.10017,-0.19887,0.70801,-0.67762
0.58195,-0.091314,0.1141,0.060332,-0.74615,-0.66303,-0.9782,-0.17641,0.10952,-0.19869,0.64197,-0.74054
0.58172,-0.088323,0.11684,0.052508,-0.74754,-0.66214,-0.97866,-0.17044,0.11482,-0.19869,0.64197,-0.74054
