-0.56147,1.0566,0.45338,-1.1292,-0.032306,1.3601,-1.9032
-0.55131,1.028,0.4472,-1.1604,-0.04567,1.3254,-1.89
-0.54442,1.0154,0.44198,-1.1754,-0.047173,1.3134,-1.8694
-0.51928,0.99869,0.4272,-1.1842,-0.069245,1.305,-1.845
-0.50858,0.98627,0.42107,-1.1967,-0.075494,1.2946,-1.8267
-0.4865,0.9689,0.40716,-1.2093,-0.093731,1.2849,-1.7992
-0.47292,0.957,0.39966,-1.2211,-0.1026,1.2746,-1.7793
-0.44196,0.9288,0.37954,-1.2476,-0.13259,1.248,-1.7422
-0.41952,0.91722,0.36762,-1.2558,-0.1517,1.2411,-1.7202
-0.38752,0.90529,0.3484,-1.2614,-0.17679,1.242,-1.6828
-0.36256,0.88725,0.33399,-1.2793,-0.19883,1.227,-1.6525
-0.32927,0.88047,0.31549,-1.2821,-0.2264,1.2302,-1.6193
-0.30603,0.86929,0.30183,-1.2927,-0.24236,1.2215,-1.5847
-0.27197,0.86385,0.28358,-1.2957,-0.27189,1.2273,-1.5536
-0.2482,0.85832,0.27021,-1.2999,-0.28779,1.227,-1.5206
-0.22067,0.84862,0.25602,-1.3126,-0.31121,1.2187,-1.4894
-0.18862,0.84703,0.23836,-1.3135,-0.33617,1.2277,-1.454
-0.15829,0.84264,0.22217,-1.319,-0.35988,1.2262,-1.4173
-0.12581,0.84381,0.20538,-1.319,-0.38578,1.2385,-1.3851
-0.09201,0.84208,0.18684,-1.3226,-0.41132,1.2403,-1.3417
-0.061698,0.8463,0.1718,-1.3214,-0.43574,1.2549,-1.3143
-0.0356,0.84981,0.15772,-1.3196,-0.45135,1.2615,-1.2757
0.00112,0.85614,0.13969,-1.3177,-0.48111,1.2782,-1.2424
0.030021,0.86249,0.12418,-1.3152,-0.50044,1.287,-1.2033
0.065049,0.87177,0.10679,-1.312,-0.52795,1.306,-1.1711
0.094838,0.88151,0.090978,-1.3078,-0.54692,1.3172,-1.1301
0.12872,0.89456,0.074328,-1.3021,-0.57168,1.339,-1.0983
0.16867,0.909,0.052699,-1.2965,-0.602,1.3569,-1.0529
0.19546,0.92643,0.039413,-1.2867,-0.61569,1.3798,-1.0211
0.22379,0.95575,0.025928,-1.2606,-0.63473,1.4153,-1.0058
0.24681,0.95074,0.022701,-1.2876,-0.67818,1.3816,-1.0194
0.25272,0.927,0.026491,-1.3362,-0.70493,1.3195,-1.0135
0.23482,0.87908,0.041417,-1.4101,-0.71578,1.2148,-0.99819
0.18492,0.8258,0.069593,-1.4813,-0.69276,1.0933,-1.0044
0.15473,0.81021,0.089602,-1.4985,-0.66796,1.0545,-1.0238
0.13845,0.80789,0.1027,-1.5015,-0.65051,1.0373,-1.0356
0.13338,0.80798,0.10853,-1.5029,-0.64188,1.0325,-1.0382
0.13208,0.80873,0.1132,-1.5033,-0.63605,1.0295,-1.0387
0.1317,0.80977,0.11666,-1.5038,-0.63195,1.0278,-1.039
0.13103,0.81337,0.11976,-1.4992,-0.62561,1.031,-1.0385
0.13303,0.81495,0.12222,-1.4992,-0.62425,1.0305,-1.0385
0.13435,0.81873,0.12507,-1.4968,-0.61948,1.0301,-1.0351
0.13876,0.82289,0.12542,-1.4938,-0.61854,1.0329,-1.0303
0.14426,0.82692,0.12549,-1.4907,-0.61757,1.0356,-1.0232
0.15802,0.83512,0.12004,-1.4848,-0.62359,1.0455,-1.0093
0.18139,0.8463,0.11009,-1.4751,-0.63549,1.0639,-0.98749
0.19791,0.85479,0.10353,-1.4689,-0.64506,1.0742,-0.97341
0.21253,0.86246,0.098614,-1.4634,-0.65229,1.0828,-0.96043
0.2354,0.87493,0.088075,-1.4534,-0.66197,1.1019,-0.9349
0.25827,0.88791,0.07796,-1.4437,-0.67377,1.1197,-0.91302
0.28077,0.90272,0.06849,-1.432,-0.68474,1.1394,-0.89338
0.30204,0.91945,0.059233,-1.4177,-0.69473,1.1609,-0.87585
0.32309,0.93787,0.050502,-1.4013,-0.70558,1.1831,-0.86213
0.32597,0.94091,0.053741,-1.4008,-0.70948,1.1746,-0.86598
0.30766,0.92695,0.067094,-1.4216,-0.70064,1.1353,-0.8757
0.26497,0.90435,0.094581,-1.4501,-0.675,1.0712,-0.90241
0.18634,0.87547,0.14309,-1.4873,-0.62173,0.98179,-0.96017
0.10555,0.85856,0.1951,-1.5149,-0.56569,0.91013,-1.0267
0.066184,0.85623,0.22347,-1.5243,-0.53766,0.88129,-1.0615
0.039677,0.85546,0.24432,-1.5297,-0.51716,0.86415,-1.0855
0.020518,0.85634,0.26134,-1.5324,-0.50009,0.85226,-1.1025
0.0059157,0.85755,0.27498,-1.5339,-0.48703,0.84359,-1.1163
0.00030571,0.85879,0.28184,-1.5345,-0.48009,0.83996,-1.1212
-0.0015971,0.85945,0.28644,-1.5345,-0.47604,0.83791,-1.1236
-0.0031968,0.86054,0.29149,-1.5343,-0.47091,0.8354,-1.1246
-0.0044734,0.86157,0.296,-1.5341,-0.46658,0.83334,-1.1258
-0.0052692,0.86253,0.30023,-1.5339,-0.46269,0.83156,-1.1268
-0.0058255,0.86354,0.30435,-1.5336,-0.45889,0.8299,-1.1275
-0.0062297,0.86459,0.30836,-1.5332,-0.45516,0.82832,-1.1281
-0.0065198,0.86569,0.31231,-1.5328,-0.45149,0.82679,-1.1285
-0.006728,0.86682,0.31619,-1.5323,-0.44787,0.82531,-1.1288
-0.0067923,0.86794,0.3203,-1.5319,-0.44407,0.82353,-1.1289
-0.0070042,0.86918,0.32381,-1.5312,-0.44073,0.82228,-1.1292
-0.5915,0.70814,0.027246,-1.8051,-0.11763,0.70441,-0.552
-0.59281,0.70772,0.031252,-1.8045,-0.11318,0.6971,-0.55217
-0.59406,0.70826,0.034492,-1.8038,-0.10997,0.69029,-0.55293
-0.595,0.70926,0.037541,-1.8025,-0.10718,0.68444,-0.55374
-0.59617,0.71132,0.040446,-1.8005,-0.10452,0.6787,-0.55475
-0.59682,0.71344,0.043127,-1.798,-0.10227,0.67403,-0.55556
-0.59741,0.71573,0.04611,-1.7947,-0.099544,0.66956,-0.55607
-0.59802,0.71823,0.049059,-1.7911,-0.096871,0.66531,-0.55662
-0.59819,0.71992,0.05195,-1.7877,-0.09446,0.66169,-0.55701
-0.59863,0.72236,0.054835,-1.7837,-0.091757,0.65785,-0.55726
-0.59893,0.72476,0.057512,-1.7797,-0.089483,0.6544,-0.5577
-0.59913,0.7269,0.060041,-1.7757,-0.087271,0.65141,-0.55794
-0.59915,0.72903,0.062469,-1.7717,-0.085194,0.64874,-0.55808
-0.59945,0.73233,0.064895,-1.7667,-0.082887,0.64584,-0.55819
-0.59936,0.7347,0.067161,-1.7624,-0.081066,0.6438,-0.55838
-0.59911,0.7376,0.06953,-1.7575,-0.079015,0.6421,-0.55829
-0.59849,0.74003,0.07133,-1.7528,-0.077533,0.64092,-0.55794
-0.59781,0.74241,0.073254,-1.7482,-0.075904,0.63933,-0.55746
-0.597,0.74487,0.074975,-1.7437,-0.074489,0.63811,-0.55693
-0.59627,0.74876,0.076813,-1.7379,-0.072683,0.63653,-0.55616
-0.5954,0.75177,0.078554,-1.7326,-0.071243,0.63554,-0.5556
-0.59443,0.75474,0.08026,-1.7273,-0.069785,0.63473,-0.55489
-0.59335,0.75775,0.081887,-1.7219,-0.068395,0.63407,-0.5541
-0.59217,0.76081,0.083435,-1.7163,-0.067068,0.63358,-0.55322
-0.59089,0.7639,0.084906,-1.7107,-0.0658,0.63324,-0.55227
-0.58953,0.76704,0.086303,-1.7049,-0.064591,0.63306,-0.55124
-0.58808,0.77021,0.087628,-1.699,-0.063439,0.63302,-0.55014
-0.58656,0.77343,0.088882,-1.693,-0.06234,0.63314,-0.54897
-0.58495,0.77668,0.090067,-1.687,-0.061293,0.6334,-0.54774
-0.58327,0.77996,0.091187,-1.6808,-0.060297,0.63381,-0.54645
-0.58152,0.78329,0.092242,-1.6745,-0.059348,0.63435,-0.5451
-0.5797,0.78665,0.093234,-1.6681,-0.058447,0.63504,-0.5437
-0.57781,0.79004,0.094167,-1.6617,-0.05759,0.63585,-0.54224
-0.57587,0.79347,0.095041,-1.6551,-0.056776,0.6368,-0.54074
-0.57386,0.79693,0.095858,-1.6484,-0.056004,0.63787,-0.53919
-0.57181,0.80043,0.096622,-1.6417,-0.055271,0.63907,-0.53759
-0.5697,0.80396,0.097333,-1.6348,-0.054577,0.64039,-0.53596
-0.56753,0.80753,0.097993,-1.6279,-0.053919,0.64183,-0.53428
-0.56539,0.81247,0.098658,-1.6201,-0.053016,0.64307,-0.53236
-0.56314,0.81506,0.099185,-1.6135,-0.052719,0.6451,-0.53093
-0.56091,0.81985,0.099785,-1.6056,-0.051839,0.64659,-0.5289
-0.55856,0.82246,0.10021,-1.5989,-0.051624,0.64885,-0.52739
-0.55624,0.82734,0.10072,-1.5908,-0.050796,0.65052,-0.52527
-0.55388,0.83127,0.10114,-1.5832,-0.050335,0.65267,-0.52348
-0.55148,0.83512,0.10152,-1.5756,-0.049881,0.65495,-0.52164
-0.54904,0.839,0.10186,-1.5678,-0.049456,0.65731,-0.51976
-0.54657,0.8429,0.10216,-1.56,-0.049058,0.65976,-0.51784
-0.54407,0.84683,0.10242,-1.5522,-0.048685,0.66228,-0.5159
-0.54154,0.85079,0.10266,-1.5442,-0.048335,0.66489,-0.51395
-0.53899,0.85479,0.10286,-1.5362,-0.048006,0.66758,-0.51197
-0.53643,0.85881,0.10304,-1.5281,-0.047696,0.67034,-0.50999
-0.53385,0.86287,0.10319,-1.5199,-0.047405,0.67319,-0.50799
-0.53126,0.86696,0.10332,-1.5116,-0.047131,0.6761,-0.50599
-0.52865,0.87108,0.10343,-1.5033,-0.046872,0.67909,-0.50398
-0.52604,0.87524,0.10352,-1.4949,-0.046629,0.68214,-0.50196
-0.52343,0.87942,0.1036,-1.4864,-0.046399,0.68527,-0.49995
-0.52081,0.88364,0.10366,-1.4778,-0.046183,0.68845,-0.49793
-0.51818,0.88789,0.1037,-1.4692,-0.045978,0.6917,-0.49591
-0.51563,0.89298,0.10368,-1.4602,-0.045829,0.69492,-0.49401
-0.51308,0.89738,0.10374,-1.4513,-0.045625,0.69839,-0.4921
-0.5105,0.90177,0.10378,-1.4424,-0.045441,0.7019,-0.49016
-0.50791,0.90618,0.10379,-1.4334,-0.045271,0.70544,-0.4882
-0.50531,0.91062,0.10379,-1.4243,-0.045113,0.70903,-0.48623
-0.50269,0.91605,0.10395,-1.4139,-0.044773,0.71234,-0.48424
-0.50015,0.91981,0.10379,-1.4057,-0.044829,0.71668,-0.48242
-0.4975,0.92521,0.1039,-1.3952,-0.044513,0.72007,-0.48037
-0.49493,0.92994,0.10388,-1.3856,-0.044395,0.72418,-0.4785
-0.49233,0.93464,0.10382,-1.3759,-0.044297,0.72832,-0.47658
-0.48971,0.93937,0.10374,-1.3663,-0.044211,0.73246,-0.47464
-0.4871,0.94412,0.10365,-1.3565,-0.04413,0.73661,-0.4727
-0.48449,0.94891,0.10356,-1.3467,-0.044053,0.74078,-0.47076
-0.4819,0.95373,0.10347,-1.3369,-0.043977,0.74497,-0.46884
-0.47932,0.95858,0.10338,-1.327,-0.043902,0.74918,-0.46694
-0.47676,0.96347,0.10329,-1.317,-0.043826,0.75341,-0.46505
-0.47421,0.9684,0.10321,-1.3069,-0.043749,0.75765,-0.46319
-0.47169,0.97336,0.10314,-1.2968,-0.043671,0.76192,-0.46135
-0.46918,0.97835,0.10307,-1.2866,-0.043592,0.7662,-0.45952
-0.46669,0.98338,0.103,-1.2764,-0.043511,0.7705,-0.45772
-0.46422,0.98845,0.10294,-1.2661,-0.043428,0.77482,-0.45594
-0.46174,0.99395,0.10281,-1.2553,-0.043646,0.77932,-0.45459
-0.45933,0.99918,0.10277,-1.2447,-0.043575,0.78398,-0.45293
-0.45689,1.0044,0.10271,-1.234,-0.043512,0.78861,-0.45122
-0.45444,1.0097,0.10265,-1.2232,-0.043452,0.79324,-0.44951
-0.45201,1.015,0.10258,-1.2124,-0.043392,0.79786,-0.44781
-0.4496,1.0204,0.10252,-1.2015,-0.043329,0.80248,-0.44613
-0.4472,1.0258,0.10248,-1.1906,-0.043261,0.8071,-0.44448
-0.44483,1.0312,0.10244,-1.1795,-0.043188,0.81173,-0.44284
