547.16,-227.33,57.646,1.6444,-3.1389,0.0021774
546.94,-224.34,57.638,1.6444,-3.1389,0.0021774
546.72,-221.34,57.629,1.6444,-3.1389,0.0021774
546.5,-218.35,57.621,1.6444,-3.1389,0.0021774
546.28,-215.36,57.613,1.6444,-3.1389,0.0021774
546.07,-212.37,57.605,1.6444,-3.1389,0.0021774
545.85,-209.38,57.597,1.6444,-3.1389,0.0021774
545.63,-206.38,57.588,1.6444,-3.1389,0.0021774
545.4,-203.39,57.58,1.6444,-3.1389,0.0021774
545.18,-200.4,57.572,1.6444,-3.1389,0.0021774
544.96,-197.41,57.564,1.6444,-3.1389,0.0021774
544.74,-194.42,57.556,1.6444,-3.1389,0.0021774
544.52,-191.42,57.547,1.6444,-3.1389,0.0021774
544.3,-188.43,57.539,1.6444,-3.1389,0.0021774
544.08,-185.44,57.531,1.6444,-3.1389,0.0021774
543.86,-182.45,57.523,1.6444,-3.1389,0.0021774
543.64,-179.46,57.514,1.6444,-3.1389,0.0021774
543.41,-176.47,57.506,1.6445,3.0954,0.0021771
543.19,-173.47,57.645,1.6446,3.0635,-0.011187
542.97,-170.48,57.881,1.6446,3.0632,-0.024347
542.75,-167.49,58.116,1.6446,3.0443,-0.024342
542.53,-164.5,58.408,1.6449,2.9023,-0.050254
542.31,-161.51,59.145,1.6449,2.9023,-0.050254
542.09,-158.5,59.882,1.6449,2.9018,-0.050254
541.87,-155.51,60.621,1.6452,2.7877,-0.058771
541.64,-152.52,61.766,1.6453,2.7328,-0.093919
541.41,-149.53,63.052,1.6453,2.7328,-0.093919
541.19,-146.53,64.34,1.6456,2.6555,-0.093812
540.97,-143.54,65.984,1.6458,2.5651,-0.12636
540.75,-140.53,67.908,1.6458,2.5651,-0.12636
540.52,-137.54,69.831,1.6462,2.4899,-0.12615
540.3,-134.54,72.281,1.6464,2.4211,-0.1379
540.07,-131.54,75,1.6465,2.3773,-0.15512
539.83,-128.55,77.911,1.6471,2.2635,-0.16244
539.61,-125.54,81.661,1.6473,2.2174,-0.17948
539.38,-122.54,85.634,1.6484,2.0958,-0.19268
539.14,-119.53,91.121,1.6485,2.0531,-0.18781
538.91,-116.53,96.872,1.6485,2.0501,-0.20286
538.68,-113.52,102.6,1.6479,2.113,-0.20723
538.45,-110.52,107.48,1.6473,2.1635,-0.19255
538.22,-107.51,111.54,1.6471,2.2349,-0.19657
537.99,-104.51,115.33,1.6468,2.298,-0.21614
537.75,-101.51,118.65,1.6466,2.3348,-0.20139
537.53,-98.514,121.72,1.6464,2.3912,-0.22117
537.3,-95.517,124.49,1.6462,2.4275,-0.20652
537.07,-92.511,127.04,1.6461,2.4843,-0.22657
536.85,-89.515,129.33,1.646,2.5104,-0.21196
536.62,-86.519,131.52,1.6458,2.5767,-0.23227
536.4,-83.524,133.41,1.6458,2.5768,-0.23227
536.18,-80.529,135.3,1.6455,2.6517,-0.21786
535.94,-77.535,136.84,1.6455,2.6689,-0.23824
535.72,-74.531,138.36,1.6454,2.7125,-0.22383
535.5,-71.538,139.72,1.6453,2.7608,-0.24447
535.28,-68.544,140.91,1.6453,2.7609,-0.24447
535.05,-65.551,142.11,1.645,2.8444,-0.23017
534.83,-62.559,143.01,1.645,2.8528,-0.25091
534.61,-59.557,143.9,1.645,2.8828,-0.23659
534.39,-56.564,144.69,1.6448,2.945,-0.25752
534.17,-53.573,145.28,1.6448,2.945,-0.25752
533.94,-50.581,145.87,1.6447,3.0012,-0.24327
533.72,-47.59,146.3,1.6445,3.0777,-0.24782
533.5,-44.6,146.49,1.6446,3.0369,-0.27726
533.28,-41.599,146.81,1.6444,3.1145,-0.27731
533.06,-38.608,146.89,1.6444,3.1295,-0.27602
532.84,-35.618,146.92,1.6444,3.1326,-0.28414
532.62,-32.628,146.96,1.6442,-3.0608,-0.28287
532.4,-29.639,146.71,1.6442,-3.0608,-0.28287
532.17,-26.639,146.47,1.6442,-3.0377,-0.29097
531.95,-23.65,146.15,1.644,-2.9685,-0.28964
531.73,-20.661,145.63,1.644,-2.9677,-0.2977
531.52,-17.673,145.1,1.6439,-2.9224,-0.29769
531.3,-14.684,144.43,1.6438,-2.8767,-0.29625
531.08,-11.686,143.62,1.6438,-2.8747,-0.30425
530.86,-8.6984,142.8,1.6436,-2.8053,-0.30425
530.65,-5.7111,141.73,1.6436,-2.7851,-0.30266
530.43,-2.724,140.61,1.6435,-2.7637,-0.31057
530.2,0.26302,139.42,1.6433,-2.6935,-0.30883
529.99,3.2494,137.97,1.6433,-2.6882,-0.31668
529.77,6.2457,136.52,1.6432,-2.6354,-0.31663
529.56,9.2314,134.82,1.6431,-2.6017,-0.31471
529.34,12.217,133,1.643,-2.5723,-0.3224
529.13,15.202,131.07,1.6428,-2.5094,-0.32026
528.91,18.186,128.86,1.6428,-2.4972,-0.32788
528.7,21.181,126.63,1.6424,-2.4165,-0.32542
528.48,24.164,123.94,1.6424,-2.4041,-0.33291
528.26,27.147,121.26,1.6421,-2.3552,-0.33274
528.05,30.129,118.06,1.642,-2.3082,-0.33743
527.84,33.11,114.83,1.6415,-2.2638,-0.33716
527.63,36.09,110.91,1.6414,-2.202,-0.34122
527.42,39.08,106.77,1.6409,-2.1337,-0.34117
527.21,42.058,101.96,1.6415,-2.1554,-0.3497
527,45.037,97.948,1.6424,-2.3362,-0.27389
526.78,48.02,95.196,1.6431,-2.5757,-0.14269
526.56,51.006,93.354,1.6434,-2.6978,-0.072887
526.35,54.002,91.956,1.6434,-2.7344,-0.025773
526.13,56.989,90.655,1.6433,-2.681,-0.031501
525.91,59.975,89.186,1.6433,-2.6748,-0.031492
525.7,62.961,87.689,1.6432,-2.6404,-0.033424
525.48,65.947,86.058,1.643,-2.5854,-0.033316
525.27,68.932,84.124,1.6428,-2.5342,-0.037986
525.05,71.927,81.997,1.6428,-2.5156,-0.041162
524.83,74.911,79.859,1.6428,-2.5156,-0.041162
524.62,77.896,77.723,1.6428,-2.5156,-0.041162
524.4,80.881,75.587,1.6428,-2.5014,-0.041118
524.19,83.865,73.351,1.6422,-2.3858,-0.045904
523.97,86.857,70.386,1.6423,-2.3914,-0.045936
523.76,89.84,67.485,1.6422,-2.367,-0.048192
523.55,92.822,64.53,1.6423,-2.3467,-0.05063
523.34,95.805,61.611,1.6427,-2.4301,-0.049512
523.11,98.789,59.318,1.6433,-2.6475,-0.040355
522.9,101.78,57.856,1.6438,-2.8606,-0.026018
522.68,104.77,57.026,1.6442,-3.0437,-0.014261
522.46,107.76,56.738,1.6444,-3.1347,-0.0019621
522.24,110.75,56.718,1.6444,-3.1389,0.0021774
522.02,113.74,56.71,1.6444,-3.1389,0.0021774
521.8,116.73,56.702,1.6444,-3.1389,0.0021774
521.58,119.73,56.693,1.6444,-3.1389,0.0021774
521.36,122.72,56.685,1.6444,-3.1389,0.0021774
521.14,125.71,56.677,1.6444,-3.1389,0.0021774
520.92,128.7,56.669,1.6444,-3.1389,0.0021774
520.7,131.69,56.66,1.6444,-3.1389,0.0021774
520.48,134.69,56.652,1.6444,-3.1389,0.0021774
520.26,137.68,56.644,1.6444,-3.1389,0.0021774
520.04,140.67,56.636,1.6444,-3.1389,0.0021774
519.82,143.66,56.628,1.6444,-3.1389,0.0021774
519.6,146.65,56.619,1.6444,-3.1389,0.0021774
