438.7,-193.3,101.13,1.0749,2.8477,-0.062133
440.13,-190.67,102.03,1.0751,2.8715,-0.06167
441.55,-188.04,102.86,1.0751,2.8715,-0.06167
442.98,-185.4,103.68,1.0751,2.8715,-0.06167
444.4,-182.77,104.51,1.0751,2.8715,-0.06167
445.83,-180.13,105.34,1.0751,2.8715,-0.06167
447.25,-177.5,106.17,1.0751,2.8715,-0.06167
448.67,-174.86,107,1.0746,2.8715,-0.061816
450.1,-172.23,107.8,1.0751,2.915,-0.049812
451.52,-169.6,108.49,1.0751,2.9218,-0.05639
452.95,-166.96,109.16,1.0751,2.9218,-0.05639
454.37,-164.33,109.83,1.0751,2.9218,-0.05639
455.8,-161.69,110.5,1.0751,2.9218,-0.05639
457.22,-159.06,111.17,1.0751,2.9218,-0.05639
458.65,-156.42,111.84,1.074,2.9219,-0.056632
460.07,-153.79,112.45,1.0751,2.9534,-0.060359
461.49,-151.16,113.02,1.0751,2.9534,-0.060359
462.92,-148.52,113.59,1.0751,2.9534,-0.060359
464.34,-145.89,114.16,1.0745,2.9534,-0.06047
465.77,-143.25,114.7,1.0751,2.9633,-0.083339
467.19,-140.62,115.24,1.0751,2.9633,-0.083339
468.62,-137.98,115.78,1.0751,2.9633,-0.083339
470.04,-135.35,116.32,1.0742,2.9634,-0.083508
471.47,-132.72,116.82,1.0751,2.9986,-0.08772
472.89,-130.08,117.25,1.0747,2.9986,-0.08778
474.31,-127.45,117.67,1.0751,3.0098,-0.07925
475.74,-124.81,118.07,1.0751,3.0098,-0.07925
477.16,-122.18,118.46,1.0751,3.0098,-0.07925
478.59,-119.54,118.86,1.0751,3.0098,-0.07925
480.01,-116.91,119.26,1.0751,3.0098,-0.07925
481.44,-114.28,119.65,1.0735,3.0099,-0.079454
482.86,-111.64,119.99,1.0751,3.0338,-0.089044
484.29,-109.01,120.31,1.0751,3.0338,-0.089044
485.71,-106.37,120.64,1.0739,3.0339,-0.089174
487.13,-103.74,120.92,1.0751,3.058,-0.075877
488.56,-101.1,121.17,1.0751,3.058,-0.075877
489.98,-98.469,121.42,1.0751,3.058,-0.075877
491.41,-95.835,121.67,1.0751,3.058,-0.075877
492.83,-93.201,121.93,1.0729,3.0582,-0.07606
494.26,-90.566,122.09,1.0751,3.1012,-0.10067
495.68,-87.932,122.21,1.0741,3.1013,-0.10071
497.11,-85.298,122.3,1.0751,3.1126,-0.10106
498.53,-82.663,122.39,1.0742,3.1127,-0.10108
499.95,-80.029,122.45,1.0751,3.1241,-0.094155
501.38,-77.395,122.5,1.0751,3.1241,-0.094155
502.8,-74.761,122.55,1.0751,3.1241,-0.094155
504.23,-72.126,122.61,1.0751,3.1241,-0.094156
505.65,-69.492,122.66,1.0751,-3.1125,-0.09518
507.08,-66.858,122.57,1.0751,-3.1125,-0.09518
508.5,-64.223,122.48,1.0751,-3.1125,-0.09518
509.93,-61.589,122.4,1.0751,-3.1125,-0.09518
511.35,-58.955,122.31,1.0751,-3.1125,-0.09518
512.77,-56.32,122.22,1.0751,-3.1125,-0.09518
514.2,-53.686,122.13,1.0748,-3.1124,-0.095172
515.62,-51.052,122.04,1.0714,-3.0981,-0.1078
517.05,-48.417,121.81,1.0751,-3.057,-0.075877
518.47,-45.783,121.55,1.0751,-3.057,-0.075877
519.9,-43.149,121.3,1.0751,-3.057,-0.075877
521.32,-40.515,121.04,1.0751,-3.057,-0.075877
522.75,-37.88,120.79,1.0751,-3.057,-0.075877
524.17,-35.246,120.54,1.0751,-3.057,-0.075877
525.59,-32.612,120.28,1.0747,-3.057,-0.075845
527.02,-29.977,120.01,1.0751,-3.0307,-0.064337
528.44,-27.343,119.68,1.0751,-3.0307,-0.064337
529.87,-24.709,119.35,1.0751,-3.0307,-0.064337
531.29,-22.074,119.01,1.0751,-3.0307,-0.064337
532.72,-19.44,118.68,1.0747,-3.0307,-0.064291
534.14,-16.806,118.33,1.0751,-3.0081,-0.087942
535.57,-14.171,117.93,1.0751,-3.0081,-0.087942
536.99,-11.537,117.52,1.0751,-3.0081,-0.087942
538.41,-8.9028,117.12,1.0751,-3.0081,-0.087939
539.84,-6.2685,116.72,1.0751,-2.9694,-0.067809
541.26,-3.6342,116.2,1.0751,-2.9694,-0.067809
542.69,-0.9999,115.68,1.0751,-2.9694,-0.067809
544.11,1.6344,115.16,1.0751,-2.9694,-0.067809
545.54,4.2687,114.63,1.0751,-2.9694,-0.067809
546.96,6.903,114.11,1.0751,-2.9694,-0.067809
548.39,9.5373,113.59,1.0751,-2.9694,-0.067809
549.81,12.172,113.07,1.0751,-2.9694,-0.067809
551.23,14.806,112.55,1.0744,-2.9693,-0.06769
552.66,17.44,112,1.0751,-2.9416,-0.09349
554.08,20.075,111.39,1.0719,-2.9413,-0.092857
555.51,22.709,110.68,1.0751,-2.9033,-0.073582
556.93,25.343,109.95,1.0751,-2.9033,-0.073582
558.36,27.977,109.22,1.0751,-2.9033,-0.073582
559.78,30.612,108.5,1.0751,-2.9033,-0.073582
561.21,33.246,107.77,1.0751,-2.9033,-0.073582
562.63,35.88,107.04,1.0751,-2.9033,-0.073582
564.05,38.515,106.31,1.0737,-2.9032,-0.07326
565.48,41.149,105.53,1.0751,-2.8791,-0.08589
566.9,43.783,104.72,1.0727,-2.8789,-0.085276
568.33,46.418,103.83,1.0751,-2.8441,-0.063831
569.75,49.052,102.91,1.0751,-2.8441,-0.06383
571.18,51.686,102,1.0751,-2.8436,-0.062871
572.6,54.321,101.08,1.0751,-2.8436,-0.062871
574.03,56.955,100.16,1.0751,-2.8436,-0.062871
575.45,59.589,99.236,1.0751,-2.8436,-0.062871
576.87,62.224,98.316,1.0751,-2.8436,-0.062871
578.3,64.858,97.396,1.0732,-2.8435,-0.062324
579.72,67.492,96.383,1.0751,-2.8001,-0.027579
581.15,70.126,95.318,1.0751,-2.8001,-0.027579
582.57,72.761,94.254,1.0751,-2.8001,-0.027579
584,75.395,93.189,1.0751,-2.8001,-0.027579
585.42,78.029,92.125,1.0751,-2.8001,-0.027579
586.85,80.664,91.06,1.0746,-2.8001,-0.027404
588.27,83.298,89.935,1.0751,-2.7808,-0.040059
589.69,85.932,88.805,1.0751,-2.7808,-0.040059
591.12,88.567,87.675,1.0751,-2.7808,-0.040059
