418.7,-35.13,168.38,3.128,-0.018754,3.1156
423.66,-35.191,168.29,3.128,-0.018754,3.1156
428.62,-35.262,168.19,3.1277,-0.031342,3.1159
433.58,-35.324,167.99,3.128,-0.040872,3.1256
438.54,-35.395,167.79,3.1272,-0.040885,3.1256
443.5,-35.467,167.37,3.1279,-0.085899,3.124
448.46,-35.529,166.94,3.1268,-0.08753,3.1224
453.42,-35.602,166.27,3.1277,-0.13691,3.1232
458.38,-35.665,165.58,3.1273,-0.13705,3.1231
463.35,-35.738,164.81,3.1277,-0.15826,3.1242
468.31,-35.811,164.01,3.1269,-0.15827,3.1243
473.27,-35.875,163.03,3.1276,-0.21259,3.1405
478.23,-35.948,162.02,3.1271,-0.21829,3.1246
483.2,-36.012,160.82,3.1275,-0.24032,3.1248
488.16,-36.087,159.61,3.1273,-0.24471,3.1202
493.12,-36.161,158.33,3.1274,-0.25516,3.1263
498.08,-36.225,157.03,3.1268,-0.25517,3.1264
503.05,-36.3,155.57,3.1273,-0.28728,3.1247
508.01,-36.365,154.11,3.1274,-0.28728,3.1247
512.97,-36.44,152.65,3.1274,-0.28395,3.1246
517.94,-36.514,151.22,3.1274,-0.28395,3.1341
522.9,-36.579,149.78,3.1273,-0.28378,3.1373
527.87,-36.654,148.33,3.1274,-0.28378,3.1373
532.83,-36.718,146.89,3.1273,-0.28068,3.1373
537.79,-36.793,145.46,3.1275,-0.28068,3.1373
542.76,-36.868,144.12,3.1274,-0.25526,-3.1412
547.72,-36.932,142.8,3.1275,-0.26328,3.1352
552.68,-37.006,141.52,3.1275,-0.23176,3.1355
557.64,-37.07,140.35,3.1276,-0.23143,3.1352
562.61,-37.144,139.23,3.1275,-0.22222,-3.1369
567.57,-37.218,138.11,3.1275,-0.22222,-3.1369
572.53,-37.282,137.03,3.1276,-0.19663,3.1322
577.49,-37.356,136.04,3.1277,-0.19663,3.1321
582.46,-37.419,135.1,3.1276,-0.17593,3.1318
587.42,-37.492,134.23,3.1277,-0.175,3.1308
592.38,-37.565,133.39,3.1276,-0.15261,3.1311
597.34,-37.629,132.57,3.1278,-0.17145,3.135
602.3,-37.702,131.79,3.1277,-0.14288,3.1391
607.27,-37.764,131.08,3.1277,-0.14288,3.1391
612.23,-37.837,130.38,3.1278,-0.11657,3.1285
617.19,-37.91,129.8,3.1278,-0.11657,3.1285
622.15,-37.972,129.21,3.1278,-0.11509,3.1257
627.11,-38.045,128.65,3.1278,-0.11121,3.1217
632.07,-38.107,128.11,3.1277,-0.10142,3.1219
637.03,-38.18,127.59,3.128,-0.10814,3.1278
642,-38.252,127.1,3.1279,-0.0845,3.1268
646.96,-38.314,126.68,3.1279,-0.0845,3.1268
651.92,-38.386,126.26,3.1279,-0.070331,3.1235
656.88,-38.448,125.91,3.1279,-0.070331,3.1235
661.84,-38.52,125.56,3.1279,-0.07476,3.1232
666.8,-38.592,125.19,3.128,-0.074759,3.1232
671.76,-38.654,124.83,3.128,-0.050262,3.1225
676.72,-38.726,124.58,3.128,-0.050262,3.1225
681.68,-38.787,124.33,3.128,-0.041386,3.1222
686.64,-38.859,124.13,3.1279,-0.041387,3.1222
691.6,-38.93,123.91,3.1279,-0.036572,3.1181
696.56,-38.992,123.72,3.128,-0.043691,3.1258
701.52,-39.063,123.5,3.128,-0.026902,3.1256
706.49,-39.125,123.37,3.128,-0.032233,3.1318
711.45,-39.196,123.21,3.1281,-0.032232,3.1318
716.41,-39.268,123.08,3.1281,-0.0249,3.132
721.37,-39.329,122.99,3.128,-0.023155,3.1227
726.33,-39.4,122.88,3.1276,-0.016407,3.1143
731.29,-39.462,122.73,3.1285,-0.035337,3.1143
736.25,-39.533,122.63,3.1285,-0.0159,3.1169
741.21,-39.604,122.64,3.128,0.0031559,3.0993
746.17,-39.665,122.65,3.1281,0.001811,3.0994
751.13,-39.736,122.65,3.1281,0.001811,3.0994
756.09,-39.797,122.66,3.1281,0.001805,3.0994
761.05,-39.868,122.67,3.1281,0.001808,3.0994
766.01,-39.939,122.68,3.1281,0.0018079,3.0994
770.97,-40,122.69,3.1281,0.0017988,3.0993
775.93,-40.071,122.7,3.1281,0.0018048,3.0993
424.53,-25.683,167.61,-3.1251,-0.017776,-3.0677
429.48,-25.604,167.5,-3.1255,-0.032524,-3.0693
434.44,-25.526,167.33,-3.1243,-0.032606,-3.0694
439.39,-25.447,167.09,-3.1256,-0.09126,-3.0736
444.35,-25.369,166.63,-3.1253,-0.091285,-3.0736
449.3,-25.292,166.16,-3.1257,-0.13886,-3.072
454.27,-25.214,165.47,-3.1257,-0.13887,-3.072
459.22,-25.137,164.77,-3.1258,-0.15408,-3.0724
464.17,-25.05,164,-3.1248,-0.15414,-3.0725
469.13,-24.973,163.15,-3.1268,-0.21962,-3.0503
474.08,-24.897,162.09,-3.1259,-0.19482,-3.0588
479.05,-24.821,161.11,-3.1217,-0.19516,-3.0597
484,-24.745,159.87,-3.126,-0.24667,-2.976
488.96,-24.669,158.62,-3.1236,-0.24706,-2.9766
493.92,-24.594,157.3,-3.1257,-0.26526,-2.9745
498.88,-24.508,155.93,-3.1271,-0.29598,-2.9763
503.83,-24.433,154.45,-3.1268,-0.29005,-2.9714
508.79,-24.358,152.99,-3.1243,-0.27352,-2.9771
513.75,-24.282,151.54,-3.1252,-0.28283,-3.064
518.7,-24.207,150.04,-3.1274,-0.29618,-2.9604
523.67,-24.132,148.56,-3.1261,-0.28834,-2.96
528.62,-24.057,147.09,-3.1268,-0.28951,-2.9588
533.58,-23.972,145.63,-3.1261,-0.28541,-2.9577
538.54,-23.897,144.18,-3.1286,-0.28498,-2.957
543.5,-23.821,142.79,-3.127,-0.26972,-2.9666
548.45,-23.746,141.45,-3.1315,-0.27381,-2.9465
553.41,-23.67,140.2,-3.126,-0.23777,-2.944
558.37,-23.594,139,-3.1265,-0.23766,-2.9439
563.32,-23.518,137.81,-3.1259,-0.23327,-2.9443
568.29,-23.442,136.63,-3.1319,-0.23588,-2.9395
573.24,-23.356,135.59,-3.1259,-0.20141,-2.9385
